63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
13:47:20.394 (7448084972)|STATEMENT_EXECUTE|[99]
13:47:20.394 (7448148051)|STATEMENT_EXECUTE|[101]
13:47:20.394 (7448172909)|STATEMENT_EXECUTE|[104]
13:47:20.394 (7448188601)|HEAP_ALLOCATE|[99]|Bytes:5
13:47:20.394 (7448202809)|VARIABLE_ASSIGNMENT|[99]|caseRecord|null|
13:47:20.394 (7448217405)|METHOD_EXIT|[37]|01p830000009tQC|CaseServices.populateCaseManagerOnUpdate(List<Case>, Map<Id,Case>)
13:47:20.394 (7448226242)|METHOD_EXIT|[94]|01p830000009tQE|CaseTriggerHandler.beforeUpdate()
13:47:20.394 (7448234721)|METHOD_EXIT|[77]|01p830000009tY1|TriggerFactory.execute(ITriggerHandler)
13:47:20.394 (7448242061)|METHOD_EXIT|[65]|01p830000009tY1|TriggerFactory.createAndExecuteHandler(System.Type)
13:47:20.394 (7448251656)|HEAP_ALLOCATE|[61]|Bytes:5
13:47:20.394 (7448259005)|VARIABLE_ASSIGNMENT|[61]|handler|null|
13:47:20.394 (7448270616)|SYSTEM_MODE_EXIT|false
13:47:20.394 (7448279798)|METHOD_EXIT|[10]|01p830000009tY1|TriggerFactory.run(Schema.SObjectType)
13:47:20.448 (7448296905)|CUMULATIVE_LIMIT_USAGE
13:47:20.448 (7448296905)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 34 out of 100
  Number of query rows: 74 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 14 out of 150
  Number of Publish Immediate DML: 0 out of 150
  Number of DML rows: 80 out of 10000
  Maximum CPU time: 2151 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 1 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

13:47:20.448 (7448296905)|CUMULATIVE_LIMIT_USAGE_END

13:47:20.394 (7448500561)|CODE_UNIT_FINISHED|CaseTrigger on Case trigger event BeforeUpdate|__sfdc_trigger/CaseTrigger
13:47:20.457 (7457347840)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Case:500cn000003vouP
13:47:20.457 (7457375297)|VALIDATION_RULE|03d83000000CuWg|AccountRquiredforSalesforceBTS
13:47:20.457 (7457690054)|VALIDATION_FORMULA|AND( Ispickval(Origin,'Salesforce'),IsBLANK( AccountId ), $RecordType.DeveloperName ='TFB_Tech_Support' )|Origin=Salesforce , AccountId=001cn0000091KxB , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7457697708)|VALIDATION_PASS
13:47:20.457 (7457699266)|VALIDATION_RULE|03d83000000CuWk|BillingAccountRequiredForSalesforceBTS
13:47:20.457 (7457810643)|VALIDATION_FORMULA|AND( Ispickval(Origin,'Salesforce'),IsBLANK(  Billing_Account__c ), $RecordType.DeveloperName ='TFB_Tech_Support' )|Origin=Salesforce , Billing_Account__c=null , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7457815013)|VALIDATION_PASS
13:47:20.457 (7457816300)|VALIDATION_RULE|03d83000000CuWi|BSS_status
13:47:20.457 (7457891888)|VALIDATION_FORMULA|AND(
$RecordType.DeveloperName='Business_Sales_Support',
NOT(ISPICKVAL(Status,'New')), ISBLANK(CreatedById) 
)|Status=New , CreatedById=005cn000004RJwQ , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7457895533)|VALIDATION_PASS
13:47:20.457 (7457896722)|VALIDATION_RULE|03d83000000CwgT|Close_Record_Transfer_Case
13:47:20.457 (7458052482)|VALIDATION_FORMULA|AND(
RecordType.DeveloperName='Record_Transfer',
ISCHANGED( Status ),
ISPICKVAL( Status , 'Closed'),
OR( 
ISBLANK( Successful_Transfers__c ),
Successful_Transfers__c <= 0
) 
)|Status=New , RecordType.DeveloperName=Record_Transfer , Successful_Transfers__c=null
13:47:20.457 (7458057808)|VALIDATION_PASS
13:47:20.457 (7458059003)|VALIDATION_RULE|03d83000000CuWn|Due_Date_Calculation
13:47:20.457 (7458151608)|VALIDATION_FORMULA|Value(Text(Due_Date__c)) >90|Due_Date__c=null
13:47:20.457 (7458176773)|VALIDATION_PASS
13:47:20.457 (7458178258)|VALIDATION_RULE|03d83000000CuWp|JiraNumber_Cannot_Empty
13:47:20.457 (7458307608)|VALIDATION_FORMULA|AND(
OR(
   ($RecordType.DeveloperName ='Salesforce_Support'),
   ($RecordType.DeveloperName ='Salesforce_Bug_Defect')),
   ISPICKVAL( Status , 'Closed'),
   ISPICKVAL(Resolution_Type__c , 'Actioned - Converted to Jira'),
   ISBLANK(Jira_Number__c)
)|Status=New , Jira_Number__c=null , $RecordType.DeveloperName=Record_Transfer , Resolution_Type__c=null
13:47:20.457 (7458312764)|VALIDATION_PASS
13:47:20.457 (7458313990)|VALIDATION_RULE|03dcr0000007es2|Mandatory_address_for_Post_Sales_support
13:47:20.457 (7458375041)|VALIDATION_FORMULA|AND(
$RecordType.DeveloperName='FIRE_Post_Sales_Support',
ISBLANK(Address_Where_Issue_Occurs__c))|$RecordType.DeveloperName=Record_Transfer , Address_Where_Issue_Occurs__c=null
13:47:20.457 (7458378752)|VALIDATION_PASS
13:47:20.457 (7458379834)|VALIDATION_RULE|03d83000000CuWr|ParentCase_Cannot_Empty
13:47:20.457 (7458688841)|VALIDATION_FORMULA|AND(
OR(
   ($RecordType.DeveloperName ='Business_Sales_Support'),
   (RecordType.DeveloperName = 'BCO_DE'), 
   (RecordType.DeveloperName = 'TFB_Tech_Support'), 
   (RecordType.DeveloperName = 'MARS'), 
   ($RecordType.DeveloperName ='NTC'),
   ($RecordType.DeveloperName ='Offline_Activations'),
   ($RecordType.DeveloperName ='Salesforce_Support'),
   ($RecordType.DeveloperName ='Portal_Issues'),
   ($RecordType.DeveloperName ='Portal_Onboarding'),
   ($RecordType.DeveloperName ='Salesforce_Bug_Defect')),
   ISPICKVAL( Status , 'Closed'),
OR(
   ISPICKVAL(Resolution_Type__c , 'Duplicate Request'),
   ISPICKVAL(Resolution_Type__c , 'No Action - Duplicate Request')),
   ISBLANK(ParentId)
)|Status=New , RecordType.DeveloperName=Record_Transfer , ParentId=null , $RecordType.DeveloperName=Record_Transfer , Resolution_Type__c=null
13:47:20.457 (7458699702)|VALIDATION_PASS
13:47:20.457 (7458700998)|VALIDATION_RULE|03d83000000CuWs|Prevent_Save_is_False
13:47:20.457 (7458787937)|VALIDATION_FORMULA|Prevent_Save__c  = true|Prevent_Save__c=0
13:47:20.457 (7458793284)|VALIDATION_PASS
13:47:20.457 (7458794848)|VALIDATION_RULE|03d83000000CwPJ|Resolution_Type_Required_when_Case_Close
13:47:20.457 (7458959610)|VALIDATION_FORMULA|(RecordType.DeveloperName = 'Data_Steward_Request' &#124;&#124; RecordType.DeveloperName = 'Record_Transfer') &&    
OR(ISPICKVAL( Status ,'Approved' ),
ISPICKVAL( Status ,'Closed'), 
ISPICKVAL( Status ,'Rejected' ))  &&      
((ISBLANK(TEXT(Resolution_Type__c )))
)|Status=New , RecordType.DeveloperName=Record_Transfer , Resolution_Type__c=null
13:47:20.457 (7458966007)|VALIDATION_PASS
13:47:20.457 (7458967207)|VALIDATION_RULE|03d83000000CwPK|Status_and_Approval_Stage_in_Sync
13:47:20.457 (7459099557)|VALIDATION_FORMULA|RecordType.DeveloperName ='Data_Steward_Request' &&  
OR( ISPICKVAL( Status , 'New') && 
!ISPICKVAL( Approval_Stage__c , 'New'),
ISPICKVAL( Status , 'Working') && 
!ISPICKVAL( Approval_Stage__c , 'Pending'),
ISPICKVAL( Status , 'Approved') && 
!ISPICKVAL( Approval_Stage__c , 'Confirmed'),
ISPICKVAL( Status , 'Rejected') && 
!ISPICKVAL( Approval_Stage__c , 'Denied'))|Status=New , RecordType.DeveloperName=Record_Transfer , Approval_Stage__c=Not Submitted
13:47:20.457 (7459105306)|VALIDATION_PASS
13:47:20.457 (7459106475)|VALIDATION_RULE|03d83000000CwPL|Status_and_Approval_Stage_in_Sync_Record
13:47:20.457 (7459359721)|VALIDATION_FORMULA|RecordType.DeveloperName ='Record_Transfer' && CASE(Status, "New", IF(((ISPICKVAL( Approval_Stage__c , 'Not Submitted') &#124;&#124; ISPICKVAL( Approval_Stage__c , 'Submitted for Approval'))),1,0),
"Pending Customer Response", IF(((ISPICKVAL( Approval_Stage__c , 'Submitted for Approval'))),1,0),
"Pending SE/Sales Response",IF(((ISPICKVAL( Approval_Stage__c , 'Submitted for Approval'))),1,0),
"Monitoring",IF(((ISPICKVAL( Approval_Stage__c , 'Submitted for Approval'))),1,0),
"Working",IF(( (ISPICKVAL( Approval_Stage__c , 'Rejected') &#124;&#124; ISPICKVAL( Approval_Stage__c , 'Approved') &#124;&#124; ISPICKVAL( Approval_Stage__c , 'Submitted for Approval'))),1,0),
"Closed",IF(( (ISPICKVAL( Approval_Stage__c , 'Rejected') &#124;&#124; ISPICKVAL( Approval_Stage__c , 'Approved') &#124;&#124; ISPICKVAL( Approval_Stage__c , 'Executed'))),1,0),
1)!=1|Status=New , RecordType.DeveloperName=Record_Transfer , Approval_Stage__c=Not Submitted
13:47:20.457 (7459368086)|VALIDATION_PASS
13:47:20.457 (7459369199)|VALIDATION_RULE|03d83000000CuWv|Status_Cannot_Change_if_SubStatus_empty
13:47:20.457 (7459512491)|VALIDATION_FORMULA|AND(
OR( 
($RecordType.DeveloperName ='Portal_Onboarding'),
($RecordType.DeveloperName ='TFB_Tech_Support'),
($RecordType.DeveloperName ='BCO_DE'),
($RecordType.DeveloperName ='Portal_Issues')
), 
ISPICKVAL( Status , 'More Info Requested'),
ISPICKVAL(Sub_Status__c, '')
)|Status=New , Sub_Status__c=null , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7459517222)|VALIDATION_PASS
13:47:20.457 (7459518339)|VALIDATION_RULE|03d83000000CuWw|Status_Cannot_Change_if_SubSts_empty
13:47:20.457 (7459635897)|VALIDATION_FORMULA|AND(
OR(($RecordType.DeveloperName ='MARS'),($RecordType.DeveloperName ='NTC'),($RecordType.DeveloperName ='Offline_Activations')),
ISPICKVAL( Status , 'Pending'),
ISPICKVAL(Sub_Status__c, '')
)|Status=New , Sub_Status__c=null , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7459640700)|VALIDATION_PASS
13:47:20.457 (7459641789)|VALIDATION_RULE|03d83000000CuWx|Status_Cannot_Closed_if_Account_empty
13:47:20.457 (7459812181)|VALIDATION_FORMULA|AND(
$RecordType.DeveloperName='BCO_DE',
ISPICKVAL( Status , 'Closed'),
ISBLANK(Account_Name__c)
)|Status=New , Account_Name__c=Account Owner all Access , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7459817873)|VALIDATION_PASS
13:47:20.457 (7459819542)|VALIDATION_RULE|03d83000000CuWz|Status_Cannot_closed_if_CaseReason_empty
13:47:20.457 (7459966292)|VALIDATION_FORMULA|AND(
    $RecordType.DeveloperName='Business_Sales_Support',
	ISPICKVAL( Status , 'Closed'),
        IF(ISPICKVAL( Type,'Order Fallout'),
        false,
        ISPICKVAL(Case_Reason__c,'')) 			
)|Status=New , Case_Reason__c=null , Type=Question , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7459971454)|VALIDATION_PASS
13:47:20.457 (7459972812)|VALIDATION_RULE|03d83000000CuX0|Status_Cannot_closed_if_Resolution_empty
13:47:20.457 (7460146908)|VALIDATION_FORMULA|AND(
    OR(($RecordType.DeveloperName ='Business_Sales_Support'), 
    ($RecordType.DeveloperName ='TFB_Tech_Support'), 
    ($RecordType.DeveloperName ='MARS'), 
    ($RecordType.DeveloperName ='NTC'), 
    ($RecordType.DeveloperName ='Offline_Activations'),
    ($RecordType.DeveloperName ='Salesforce_Support'),
    ($RecordType.DeveloperName ='Portal_Issues'),
    ($RecordType.DeveloperName ='Portal_Onboarding'),
    ($RecordType.DeveloperName ='Salesforce_Bug_Defect')),
	ISPICKVAL( Status , 'Closed'),
	ISBLANK(Resolution__c)			
)|Status=New , $RecordType.DeveloperName=Record_Transfer , Resolution__c=null
13:47:20.457 (7460154500)|VALIDATION_PASS
13:47:20.457 (7460155653)|VALIDATION_RULE|03d83000000CuWy|Status_Cannot_Closed_if_ResType_empty
13:47:20.457 (7460354951)|VALIDATION_FORMULA|AND(
OR(
   ($RecordType.DeveloperName ='Business_Sales_Support'),
   (RecordType.DeveloperName = 'BCO_DE'),
   ($RecordType.DeveloperName ='TFB_Tech_Support'), 
   ($RecordType.DeveloperName ='MARS'),
   ($RecordType.DeveloperName ='NTC'),
   ($RecordType.DeveloperName ='Offline_Activations'),
   ($RecordType.DeveloperName ='Salesforce_Support'),
   ($RecordType.DeveloperName ='Portal_Issues'),
   ($RecordType.DeveloperName ='Portal_Onboarding'),
   ($RecordType.DeveloperName ='Salesforce_Bug_Defect')),
   ISPICKVAL( Status , 'Closed'),
   ISPICKVAL(Resolution_Type__c , '')
)|Status=New , RecordType.DeveloperName=Record_Transfer , $RecordType.DeveloperName=Record_Transfer , Resolution_Type__c=null
13:47:20.457 (7460361428)|VALIDATION_PASS
13:47:20.457 (7460362556)|VALIDATION_RULE|03d83000000CwgU|Status_can_not_updated_for_Data_Steward
13:47:20.457 (7460470823)|VALIDATION_FORMULA|NOT(ISNEW())&&
ISPICKVAL( $User.Persona__c , 'Account Executive') &&
RecordType.DeveloperName = 'Data_Steward_Request'&&
ISCHANGED( Status )|Status=New , RecordType.DeveloperName=Record_Transfer , $User.Persona__c=System Admin
13:47:20.457 (7460494494)|VALIDATION_PASS
13:47:20.457 (7460495949)|VALIDATION_RULE|03d83000000CwPM|Status_is_New_for_new_Case
13:47:20.457 (7460581189)|VALIDATION_FORMULA|!ISPICKVAL(Status , 'New') && 
ISBLANK( Created_Date__c )   && 
(RecordType.DeveloperName = 'Data_Steward_Request' &#124;&#124; RecordType.DeveloperName = 'Record_Transfer')  && 
ISNEW()|Status=New , RecordType.DeveloperName=Record_Transfer , Created_Date__c=null
13:47:20.457 (7460585832)|VALIDATION_PASS
13:47:20.457 (7460587296)|VALIDATION_RULE|03d83000000CuX1|Subject_is_Required_For_BTS
13:47:20.457 (7460793140)|VALIDATION_FORMULA|AND( ISBLANK( Subject ), $RecordType.DeveloperName ='TFB_Tech_Support', ISPICKVAL( Origin , 'Email'),NOT(ISNEW()),$User.ProfileName__c !='System Administrator')|Origin=Salesforce , $RecordType.DeveloperName=Record_Transfer , $User.ProfileName__c=System Administrator , Subject=test case subject0
13:47:20.457 (7460798733)|VALIDATION_PASS
13:47:20.457 (7460799824)|VALIDATION_RULE|03d83000000CuX2|ValidBANForCase
13:47:20.457 (7460860389)|VALIDATION_FORMULA|AND (NOT ( ISBLANK(BAN_Number__c ) ),OR (Not( ISNUMBER( BAN_Number__c ) ) , LEN(BAN_Number__c ) != 9 ))|BAN_Number__c=null
13:47:20.457 (7460863881)|VALIDATION_PASS
13:47:20.457 (7460865047)|VALIDATION_RULE|03d83000000CuWj|BTSContactNameOrPOCDetailsRequired
13:47:20.457 (7461094715)|VALIDATION_FORMULA|OR (AND( $RecordType.DeveloperName ='TFB_Tech_Support', NOT(ISPICKVAL( Origin , 'Email')), IsBlank(ContactId),OR( IsBlank(Point_of_Contact_POC_Name__c),ISBLANK( POC_Email__c ),ISBLANK( POC_Phone_Number__c ) ),$User.ProfileName__c !='System Administrator'),AND( $RecordType.DeveloperName ='TFB_Tech_Support', Not(ISPICKVAL( Origin , 'Email')),IsBlank(ContactId),OR( IsBlank(Point_of_Contact_POC_Name__c),ISBLANK( POC_Email__c ),ISBLANK( POC_Phone_Number__c ) )))|Origin=Salesforce , $RecordType.DeveloperName=Record_Transfer , Point_of_Contact_POC_Name__c=null , $User.ProfileName__c=System Administrator , POC_Email__c=null , ContactId=null , POC_Phone_Number__c=null
13:47:20.457 (7461102097)|VALIDATION_PASS
13:47:20.457 (7461103430)|VALIDATION_RULE|03d83000000CuWl|Can_Not_Change_Any_Field_Than_Prioroty
13:47:20.457 (7461233752)|VALIDATION_FORMULA|AND(
  ISCHANGED(Priority),
  BEGINS(OwnerId, '005'),
  OR($RecordType.DeveloperName ='Salesforce_Bug_Defect' , 
  $RecordType.DeveloperName ='Salesforce_Support'),
  ISPICKVAL($User.Persona__c, "System Admin")  
)|OwnerId=005cn000004RJwQ , Priority=Low , $RecordType.DeveloperName=Record_Transfer , $User.Persona__c=System Admin
13:47:20.457 (7461238635)|VALIDATION_PASS
13:47:20.457 (7461239805)|VALIDATION_RULE|03dcr0000007es1|Contact_or_POC_Name_cannot_be_Blank
13:47:20.457 (7461332520)|VALIDATION_FORMULA|AND(
OR($RecordType.DeveloperName = "FIRE_Post_Sales_Support", $RecordType.DeveloperName = "Pre_Sales_Support"),
    ISBLANK(ContactId),
OR(ISBLANK(Point_of_Contact_POC_Name__c), ISBLANK(POC_Phone_Number__c), ISBLANK(POC_Email__c))
)|$RecordType.DeveloperName=Record_Transfer , Point_of_Contact_POC_Name__c=null , POC_Email__c=null , ContactId=null , POC_Phone_Number__c=null
13:47:20.457 (7461336803)|VALIDATION_PASS
13:47:20.457 (7461338082)|VALIDATION_RULE|03d83000000CuWo|Fill_Resolution_Fields_Before_Case_Close
13:47:20.457 (7461506616)|VALIDATION_FORMULA|AND(
OR ($RecordType.DeveloperName='FIRE_Post_Sales_Support',$RecordType.DeveloperName='Pre_Sales_Support'),
ISPICKVAL($User.Persona__c, 'FIRE Team'),
ISPICKVAL(Status , 'Closed'),
IF(ISBLANK(Resolution__c), true, IF(ISBLANK(Next_Steps__c), true, IF(ISBLANK( Resolution_Confirmed_By__c ), true, If(ISBLANK( Root_Cause__c ),true, If(ISBLANK( Issue_Problem_Statement__c ),true, If(ISBLANK( Departments_Involved__c ),true, false)))))))|Status=New , Resolution_Confirmed_By__c=null , Next_Steps__c=null , Departments_Involved__c=null , Issue_Problem_Statement__c=null , $RecordType.DeveloperName=Record_Transfer , Root_Cause__c=null , Resolution__c=null , $User.Persona__c=System Admin
13:47:20.457 (7461512592)|VALIDATION_PASS
13:47:20.457 (7461513804)|VALIDATION_RULE|03d83000000CwPI|IssueResolved_Cannot_Empty
13:47:20.457 (7461642400)|VALIDATION_FORMULA|AND(
($RecordType.DeveloperName ='Portal_Issues'),
ISPICKVAL( Status , 'Closed'),
ISPICKVAL(Resolution_Type__c , 'System Defect Resolved'),
ISPICKVAL(Issue_Resolved__c , '')
)|Status=New , $RecordType.DeveloperName=Record_Transfer , Issue_Resolved__c=null , Resolution_Type__c=null
13:47:20.457 (7461647021)|VALIDATION_PASS
13:47:20.457 (7461648254)|VALIDATION_RULE|03dcr0000007es3|Prevent_Parent_Id_to_be_Empty
13:47:20.457 (7461712636)|VALIDATION_FORMULA|ISNULL(ParentId) &&
NOT(ISNULL(PRIORVALUE(ParentId))) &&
RecordType.Name = "Suspend"|ParentId=null , RecordType.Name=Record Transfer
13:47:20.457 (7461715988)|VALIDATION_PASS
13:47:20.457 (7461717256)|VALIDATION_RULE|03d83000000CuWt|Related_Accounts_on_Case_Should_Business
13:47:20.457 (7461815234)|VALIDATION_FORMULA|AND (ISCHANGED(AccountId),(Account.RecordType.DeveloperName <> 'Business'),OR( RecordType.DeveloperName='Business_Care_Offline',
RecordType.DeveloperName='Dedicated_Experts'))|AccountId=001cn0000091KxB , RecordType.DeveloperName=Record_Transfer , Account.RecordType.DeveloperName=Business
13:47:20.457 (7461819137)|VALIDATION_PASS
13:47:20.457 (7461820245)|VALIDATION_RULE|03d83000000CuWu|RestrictMarketingOperationsCaserecAccess
13:47:20.457 (7462002269)|VALIDATION_FORMULA|IF(ISNEW(), false,  IF( OR(OwnerId ==  $User.Id , ISCHANGED(OwnerId)), false, AND(
    
    $Profile.Name = "Marketing",
    NOT(
        AND(
            ($RecordType.DeveloperName ='Salesforce_Support'),
            ISPICKVAL(Issue_Type__c, "Marketing Service Center")
        )
     )
   )
 )
)|Issue_Type__c=null , OwnerId=005cn000004RJwQ , $Profile.Name=System Administrator , $User.Id=005cn000004RJwQ , $RecordType.DeveloperName=Record_Transfer
13:47:20.457 (7462008492)|VALIDATION_PASS
13:47:20.457 (7462009619)|VALIDATION_RULE|03dcr0000007es5|Suspend_Close_Status_Validation_Rule
13:47:20.457 (7462188157)|VALIDATION_FORMULA|IF(
    AND(
        RecordType.DeveloperName = 'Suspend',
        OR(
            ISBLANK(Suspend_Start_Date__c),
            ISBLANK(Suspend_Close_Date__c),
            ISBLANK(Resolution__c),
            ISBLANK(Close_Suspend_Reason_Code__c)
        ),
        ISPICKVAL(Status, 'Closed'),
        OR(
            ISPICKVAL($User.Persona__c, 'Business Care Offline'),
            ISPICKVAL($User.Persona__c, 'Dedicated Expert')
        ),
        NOT(ISPICKVAL(Resolution_Type__c, 'Closed - Unresponsive'))
    ),
    true,
    false
)|Suspend_Close_Date__c=null , Status=New , RecordType.DeveloperName=Record_Transfer , Suspend_Start_Date__c=null , Close_Suspend_Reason_Code__c=null , Resolution_Type__c=null , Resolution__c=null , $User.Persona__c=System Admin
13:47:20.457 (7462194704)|VALIDATION_PASS
13:47:20.457 (7462205698)|CODE_UNIT_FINISHED|Validation:Case:500cn000003vouP
13:47:20.487 (7487303656)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:47:20.487 (7487541079)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:47:20.487 (7487684746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
13:47:20.487 (7487697661)|VARIABLE_SCOPE_BEGIN|[1]|this|vlocity_cmt.TelcoCase|true|false
13:47:20.487 (7487758693)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x59db89a4
13:47:20.488 (7488202267)|CUMULATIVE_LIMIT_USAGE
13:47:20.488 (7488202267)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 34 out of 100
  Number of query rows: 74 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 14 out of 150
  Number of Publish Immediate DML: 0 out of 150
  Number of DML rows: 80 out of 10000
  Maximum CPU time: 2151 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 1 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

13:47:20.488 (7488202267)|CUMULATIVE_LIMIT_USAGE_END

13:47:20.488 (7488796535)|CODE_UNIT_STARTED|[EXTERNAL]|01q830000008VdO|CaseTrigger on Case trigger event AfterUpdate|__sfdc_trigger/CaseTrigger
13:47:20.488 (7488830010)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:47:20.488 (7488856892)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:47:20.488 (7488915853)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:47:20.488 (7488922234)|VARIABLE_SCOPE_BEGIN|[9]|this|CaseTrigger|true|false
13:47:20.488 (7488957795)|VARIABLE_ASSIGNMENT|[9]|this|{}|0x708fe17a
13:47:20.488 (7488977719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:47:20.488 (7488983232)|VARIABLE_SCOPE_BEGIN|[9]|this|CaseTrigger|true|false
13:47:20.488 (7488990666)|VARIABLE_ASSIGNMENT|[9]|this|{}|0x708fe17a
13:47:20.488 (7488995866)|STATEMENT_EXECUTE|[9]
13:47:20.488 (7488997111)|STATEMENT_EXECUTE|[10]
13:47:20.488 (7489043702)|METHOD_ENTRY|[10]|01p830000009tY1|TriggerFactory.run(Schema.SObjectType)
13:47:20.488 (7489051039)|VARIABLE_SCOPE_BEGIN|[55]|t|Schema.SObjectType|true|false
13:47:20.488 (7489135265)|VARIABLE_ASSIGNMENT|[55]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@74863b64"|0x74863b64
13:47:20.488 (7490132518)|SYSTEM_MODE_ENTER|false
13:47:20.488 (7490143801)|HEAP_ALLOCATE|[56]|Bytes:5
13:47:20.488 (7490148509)|STATEMENT_EXECUTE|[55]
13:47:20.488 (7490155726)|STATEMENT_EXECUTE|[56]
13:47:20.488 (7490156927)|STATEMENT_EXECUTE|[57]
13:47:20.488 (7490186658)|HEAP_ALLOCATE|[57]|Bytes:4
13:47:20.488 (7490198661)|HEAP_ALLOCATE|[57]|Bytes:4
13:47:20.488 (7490203886)|VARIABLE_SCOPE_BEGIN|[57]|objectName|String|false|false
13:47:20.488 (7490213811)|VARIABLE_ASSIGNMENT|[57]|objectName|"Case"
13:47:20.488 (7490216523)|STATEMENT_EXECUTE|[58]
13:47:20.488 (7490223326)|HEAP_ALLOCATE|[58]|Bytes:4
13:47:20.488 (7490229486)|VARIABLE_ASSIGNMENT|[58]|objectName|"case"
13:47:20.488 (7490231868)|STATEMENT_EXECUTE|[59]
13:47:20.488 (7490242646)|HEAP_ALLOCATE|[30]|Bytes:5
13:47:20.488 (7490244719)|STATEMENT_EXECUTE|[29]
13:47:20.488 (7490247436)|STATEMENT_EXECUTE|[30]
13:47:20.488 (7490248475)|STATEMENT_EXECUTE|[40]
13:47:20.488 (7490293305)|VARIABLE_SCOPE_BEGIN|[59]|triggerNames|List<TriggerHandler__mdt>|true|false
13:47:20.488 (7490317003)|VARIABLE_ASSIGNMENT|[59]|triggerNames|[{"SObjectType__c":"case","ExecutionOrder__c":1.00,"DeveloperName":"CaseTriggerHandler","Id":"m1P830000000059EAA"}]|0x6c7f53d
13:47:20.488 (7490321705)|STATEMENT_EXECUTE|[60]
13:47:20.488 (7490342185)|HEAP_ALLOCATE|[61]|Bytes:5
13:47:20.488 (7490357305)|HEAP_ALLOCATE|[61]|Bytes:20
13:47:20.488 (7490364459)|VARIABLE_SCOPE_BEGIN|[61]|handler|TriggerHandler__mdt|true|false
13:47:20.488 (7490374269)|VARIABLE_ASSIGNMENT|[61]|handler|{"SObjectType__c":"case","ExecutionOrder__c":1.00,"DeveloperName":"CaseTriggerHandler","Id":"m1P830000000059EAA"}|0x249cee60
13:47:20.488 (7490378166)|STATEMENT_EXECUTE|[61]
13:47:20.488 (7490379270)|STATEMENT_EXECUTE|[62]
13:47:20.488 (7490388702)|VARIABLE_SCOPE_BEGIN|[62]|name|String|false|false
13:47:20.488 (7490394234)|VARIABLE_ASSIGNMENT|[62]|name|"CaseTriggerHandler"
13:47:20.488 (7490396787)|STATEMENT_EXECUTE|[63]
13:47:20.488 (7490402361)|METHOD_ENTRY|[63]||System.Type.forName(String)
13:47:20.488 (7490644534)|METHOD_EXIT|[63]||System.Type.forName(String)
13:47:20.488 (7490648764)|VARIABLE_SCOPE_BEGIN|[63]|tName|System.Type|true|false
13:47:20.488 (7490670932)|VARIABLE_ASSIGNMENT|[63]|tName|{"aot":"0x23dd9cac"}|0x37c7ca58
13:47:20.488 (7490675544)|STATEMENT_EXECUTE|[64]
13:47:20.488 (7490676575)|STATEMENT_EXECUTE|[65]
13:47:20.488 (7490681869)|METHOD_ENTRY|[65]|01p830000009tY1|TriggerFactory.createAndExecuteHandler(System.Type)
13:47:20.488 (7490686674)|VARIABLE_SCOPE_BEGIN|[72]|t|System.Type|true|false
13:47:20.488 (7490695371)|VARIABLE_ASSIGNMENT|[72]|t|{"aot":"0x23dd9cac"}|0x37c7ca58
13:47:20.488 (7490704658)|HEAP_ALLOCATE|[73]|Bytes:5
13:47:20.488 (7490706822)|STATEMENT_EXECUTE|[72]
13:47:20.488 (7490707780)|STATEMENT_EXECUTE|[73]
